EXT1,EXT2,EXT3,EXT4,EXT5,EST1,EST2,EST3,EST4,EST5,AGR1,AGR2,AGR3,AGR4,AGR5,CSN1,CSN2,CSN3,CSN4,CSN5,OPN1,OPN2,OPN3,OPN4,OPN5,dateload,screenw,screenh,introelapse,testelapse,endelapse,IPC,country,lat_appx_lots_of_err,long_appx_lots_of_err
1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2016-08-17 12:57:45,1366.0,768.0,28.0,274.0,12,1,TR,38.4127,27.1384
1.0,3.0,3.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,2018-07-16 12:20:30,1536.0,864.0,20.0,137.0,10,1,TR,41.0186,28.9647
5.0,1.0,4.0,3.0,4.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,5.0,1.0,3.0,3.0,2.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,2018-09-29 12:18:23,1920.0,1080.0,16.0,2458.0,10,1,TR,41.0186,28.9647
3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,2018-05-06 14:01:45,1676.0,943.0,38.0,251.0,19,1,TR,39.9117,32.8403
2.0,5.0,2.0,4.0,4.0,5.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,5.0,2.0,5.0,1.0,4.0,2018-08-06 10:54:07,1366.0,768.0,14.0,207.0,11,1,TR,41.0136,28.955
2.0,1.0,5.0,1.0,5.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,1.0,2.0,2018-04-03 05:05:09,320.0,568.0,13.0,317.0,14,1,TR,41.0136,28.955
2.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,2018-10-26 03:00:44,320.0,568.0,600.0,453.0,26,1,TR,41.0136,28.955
2.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,5.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,5.0,5.0,4.0,2018-09-16 11:33:46,1366.0,768.0,3.0,298.0,11,1,TR,41.0136,28.955
2.0,1.0,5.0,1.0,4.0,4.0,5.0,0.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,3.0,2017-08-21 03:38:15,1280.0,720.0,2.0,163.0,13,1,TR,41.0186,28.9647
1.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,4.0,2016-04-02 17:35:31,1366.0,768.0,591.0,141.0,17,1,TR,41.0186,28.9647
2.0,2.0,2.0,4.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,2.0,5.0,5.0,4.0,4.0,5.0,2016-03-06 11:18:28,240.0,268.0,11.0,234.0,28,1,TR,41.0136,28.955
4.0,3.0,2.0,5.0,2.0,5.0,2.0,5.0,1.0,5.0,5.0,2.0,5.0,3.0,4.0,3.0,1.0,3.0,2.0,5.0,4.0,2.0,5.0,1.0,3.0,2016-04-21 11:52:02,1366.0,768.0,8.0,315.0,17,1,TR,39.9117,32.8403
2.0,4.0,2.0,2.0,2.0,5.0,1.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,4.0,2018-03-30 07:43:08,360.0,640.0,9.0,222.0,16,1,TR,41.0136,28.955
2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2017-12-17 11:39:19,1366.0,768.0,28.0,237.0,12,1,TR,37.0017,35.3289
4.0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,5.0,1.0,3.0,5.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,2018-10-16 14:20:34,1366.0,768.0,23.0,663.0,22,1,TR,38.0347,27.5594
2.0,3.0,1.0,4.0,1.0,5.0,3.0,3.0,3.0,5.0,5.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,3.0,2.0,2016-05-11 09:23:42,1366.0,768.0,4.0,374.0,15,1,TR,39.9117,32.8403
1.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,4.0,4.0,1.0,2.0,2017-07-19 11:06:02,1280.0,800.0,5.0,406.0,45,1,TR,40.1917,29.0611
1.0,3.0,2.0,4.0,3.0,4.0,1.0,5.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,5.0,4.0,5.0,2.0,4.0,2.0,3.0,1.0,3.0,2017-12-26 09:34:40,375.0,667.0,6.0,173.0,12,1,TR,38.612,27.4265
4.0,2.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,2017-04-19 02:44:58,320.0,480.0,5.0,310.0,16,1,TR,41.0136,28.955
1.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,1.0,3.0,1.0,4.0,2016-10-07 00:54:54,1920.0,1080.0,4.0,353.0,13,1,TR,41.0186,28.9647
3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,0.0,1.0,4.0,2.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,5.0,1.0,4.0,2018-06-25 02:56:19,1920.0,1080.0,15.0,312.0,17,1,TR,41.0136,28.955
3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,1.0,4.0,3.0,4.0,1.0,5.0,3.0,4.0,0.0,1.0,5.0,1.0,4.0,2016-04-27 03:45:48,1366.0,768.0,13.0,445.0,45,1,TR,41.0136,28.955
1.0,5.0,3.0,5.0,2.0,4.0,3.0,5.0,2.0,5.0,1.0,4.0,1.0,5.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,1.0,4.0,2016-11-13 11:55:04,1920.0,1080.0,39.0,109.0,16,1,TR,40.1917,29.0611
3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,5.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,4.0,1.0,5.0,2017-02-25 12:21:06,360.0,640.0,43.0,417.0,17,1,TR,41.0136,28.955
2.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,5.0,2.0,4.0,1.0,4.0,2018-09-13 14:58:07,1536.0,864.0,6.0,251.0,9,1,TR,41.0136,28.955
2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2018-11-03 09:13:24,375.0,667.0,629.0,623.0,7,1,TR,41.0136,28.955
2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,2018-10-26 02:55:32,396.0,704.0,8.0,235.0,11,1,TR,41.0136,28.955
1.0,5.0,2.0,3.0,0.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,1.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,4.0,2.0,4.0,3.0,3.0,2017-12-18 10:31:34,1440.0,900.0,16.0,283.0,16,1,TR,41.0186,28.9647
3.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,2016-06-02 05:30:28,360.0,640.0,41.0,222.0,11,1,TR,41.0186,28.9647
1.0,2.0,1.0,3.0,3.0,5.0,1.0,4.0,1.0,5.0,5.0,2.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,5.0,2016-07-18 07:16:56,360.0,640.0,6.0,610.0,20,1,TR,41.0186,28.9647
1.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,2.0,5.0,4.0,1.0,4.0,1.0,3.0,1.0,4.0,2018-02-11 06:05:46,375.0,667.0,18.0,198.0,9,1,TR,41.0136,28.955
2.0,2.0,4.0,1.0,2.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,4.0,5.0,4.0,5.0,1.0,1.0,5.0,1.0,4.0,2018-04-19 08:18:14,375.0,667.0,14.0,214.0,18,1,TR,41.0186,28.9647
1.0,5.0,5.0,1.0,4.0,1.0,4.0,2.0,3.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0,1.0,4.0,0.0,1.0,2.0,1.0,5.0,1.0,5.0,2018-05-05 14:43:12,1536.0,864.0,2.0,195.0,9,1,TR,38.7322,35.4853
2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,0.0,4.0,0.0,4.0,1.0,4.0,2.0,4.0,1.0,3.0,2018-07-23 19:02:43,360.0,640.0,56.0,612.0,12,1,US,38.0,-97.0
1.0,3.0,3.0,4.0,4.0,1.0,5.0,3.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,5.0,1.0,4.0,1.0,4.0,2016-10-03 06:13:56,1280.0,1024.0,54.0,179.0,13,1,US,37.9887,-84.488
1.0,5.0,1.0,4.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,5.0,1.0,5.0,1.0,4.0,2018-01-19 11:20:41,1920.0,1080.0,13.0,340.0,10,1,US,39.6825,-105.1568
1.0,4.0,3.0,5.0,2.0,5.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,4.0,3.0,4.0,1.0,2.0,4.0,2.0,5.0,2.0,3.0,2018-09-23 16:00:18,1280.0,800.0,4.0,127.0,8,1,US,38.0,-97.0
4.0,1.0,5.0,2.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,1.0,4.0,5.0,4.0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,2017-02-15 03:56:48,2462.0,1385.0,47.0,276.0,13,1,US,39.1317,-77.288
2.0,2.0,4.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,4.0,5.0,4.0,5.0,1.0,1.0,4.0,2.0,2.0,4.0,2017-09-09 22:26:09,1280.0,800.0,2.0,144.0,7,1,US,32.3729,-81.8443
1.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2018-07-10 07:28:31,1366.0,768.0,3.0,163.0,11,1,US,38.0,-97.0
5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2017-10-24 07:45:51,1920.0,1080.0,38.0,393.0,22,1,US,39.8884,-86.3109
1.0,3.0,2.0,4.0,2.0,5.0,2.0,5.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,2.0,3.0,2016-04-12 09:35:12,320.0,568.0,8.0,190.0,13,1,US,42.5195,-70.8967
3.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,5.0,2.0,4.0,1.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,2016-03-03 10:23:21,375.0,667.0,10.0,177.0,24,1,US,30.4731,-84.2176
3.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,2018-11-08 07:38:11,412.0,732.0,110.0,230.0,15,1,US,38.0,-97.0
1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,2018-03-06 12:13:58,1366.0,768.0,2.0,199.0,6,1,US,37.3013,-121.8079
4.0,1.0,5.0,2.0,4.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,2.0,3.0,2.0,5.0,5.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,2017-03-28 03:01:24,1920.0,1080.0,369.0,714.0,7,1,US,28.017,-80.6736
5.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,1.0,4.0,1.0,5.0,4.0,5.0,1.0,2.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,2017-12-22 02:30:52,412.0,732.0,9.0,129.0,6,1,US,38.0,-97.0
2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,1.0,5.0,2.0,3.0,2016-10-03 13:40:43,1920.0,1080.0,25.0,101.0,5,1,US,33.9499,-83.375
3.0,1.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,1.0,5.0,3.0,5.0,3.0,2.0,5.0,4.0,4.0,1.0,3.0,1.0,5.0,1.0,5.0,2018-04-30 14:30:35,1280.0,800.0,2.0,244.0,5,1,US,40.744,-74.0324
1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,2016-08-16 16:23:39,320.0,568.0,10.0,265.0,23,1,US,38.0,-97.0
2.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2018-11-04 14:25:40,768.0,1024.0,10.0,245.0,17,1,US,39.7525,-104.9995
4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,2016-03-12 09:05:24,1280.0,800.0,5.0,135.0,6,1,US,43.6195,-116.1952
2.0,1.0,5.0,3.0,5.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,5.0,4.0,5.0,2018-11-02 21:52:54,360.0,740.0,5.0,211.0,8,1,US,38.0,-97.0
3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,2018-04-24 08:32:01,1536.0,864.0,27.0,147.0,15866,1,US,38.0,-97.0
3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,0.0,3.0,1.0,4.0,3.0,5.0,1.0,5.0,2.0,4.0,5.0,1.0,2.0,2.0,4.0,2016-09-24 08:10:43,1518.0,853.0,259.0,189.0,17,1,US,38.0,-97.0
4.0,1.0,5.0,1.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,5.0,1.0,5.0,1.0,4.0,2018-02-21 20:55:19,1366.0,768.0,15.0,181.0,9,1,US,38.0,-97.0
5.0,2.0,5.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,5.0,2.0,1.0,5.0,2.0,2.0,4.0,5.0,2016-11-30 20:24:11,360.0,640.0,4.0,179.0,10,1,US,40.6944,-73.9906
3.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0,2.0,4.0,2.0,5.0,3.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,2018-08-16 00:24:31,320.0,568.0,10.0,340.0,12,1,US,44.0462,-123.022
2.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,1.0,3.0,2016-03-09 21:32:00,320.0,534.0,23.0,290.0,20,1,US,39.7379,-104.985
3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,5.0,1.0,4.0,2016-10-08 20:55:35,1280.0,800.0,1677.0,229.0,43,1,US,40.7035,-73.9182
5.0,1.0,5.0,2.0,5.0,2.0,2.0,5.0,1.0,4.0,1.0,5.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,2018-06-22 10:46:10,320.0,568.0,10.0,235.0,6,1,US,38.0,-97.0
3.0,4.0,2.0,4.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2018-08-10 01:27:39,1920.0,1080.0,239.0,169.0,16,1,US,38.9108,-94.3822
3.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2017-04-02 20:18:23,1280.0,800.0,19.0,282.0,11,1,US,36.7646,-76.199
2.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2016-03-29 15:26:34,1440.0,900.0,3.0,192.0,12,1,US,39.9671,-83.7694
4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,5.0,2.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,5.0,2.0,4.0,2016-08-25 10:49:29,1280.0,800.0,7.0,164.0,3758,1,US,42.0525,-87.8906
2.0,4.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,2.0,5.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,2016-09-20 21:17:05,1366.0,768.0,31.0,157.0,14,1,US,38.0,-97.0
5.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2017-09-30 23:00:48,1920.0,1080.0,70.0,265.0,19,1,US,34.0486,-118.4424
2.0,2.0,3.0,0.0,4.0,5.0,2.0,5.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,2016-05-02 08:31:33,768.0,1024.0,5.0,322.0,17,1,US,39.5645,-75.597
1.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,4.0,2018-10-10 16:33:11,1536.0,864.0,184.0,315.0,14,1,US,38.0,-97.0
4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,2.0,4.0,1.0,5.0,2017-02-21 09:37:59,320.0,568.0,93.0,389.0,128,1,US,38.0,-97.0
4.0,1.0,5.0,5.0,0.0,3.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,2017-09-20 20:32:51,1138.0,640.0,5.0,206.0,7,1,US,35.942,-95.8833
2.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2016-09-24 11:41:03,360.0,640.0,8.0,191.0,14,1,US,38.0,-97.0
2.0,3.0,5.0,3.0,3.0,2.0,5.0,2.0,5.0,2.0,1.0,3.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,3.0,2.0,1.0,2.0,4.0,5.0,2018-05-30 08:23:48,1440.0,900.0,5.0,152.0,11,1,US,43.8014,-91.2396
2.0,4.0,5.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,5.0,4.0,1.0,5.0,2.0,3.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,4.0,2016-06-21 11:27:27,1280.0,800.0,14.0,457.0,23,1,US,38.0,-97.0
4.0,3.0,4.0,0.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,2017-07-28 23:12:26,375.0,667.0,2.0,144.0,12,1,US,33.5092,-111.899
4.0,1.0,4.0,2.0,0.0,4.0,2.0,5.0,2.0,3.0,2.0,4.0,4.0,5.0,2.0,5.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2018-04-08 19:37:52,1280.0,800.0,4.0,149.0,112,1,US,33.9033,-83.3306
4.0,1.0,5.0,1.0,4.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,5.0,1.0,5.0,2017-09-25 17:31:38,412.0,732.0,28.0,464.0,17,1,US,39.4273,-75.2341
5.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,5.0,1.0,3.0,1.0,5.0,2017-09-13 09:06:03,375.0,667.0,2.0,192.0,7,1,US,40.4439,-79.9561
2.0,3.0,5.0,2.0,5.0,2.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,3.0,2018-08-04 11:39:12,1600.0,900.0,58.0,380.0,21,1,US,41.9288,-87.6315
1.0,4.0,2.0,4.0,4.0,1.0,5.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,1.0,5.0,1.0,4.0,2018-03-20 09:12:14,375.0,667.0,4.0,138.0,8,1,US,38.0,-97.0
3.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,2018-04-05 22:05:13,1280.0,720.0,4.0,544.0,12,1,US,35.2277,-80.8439
1.0,5.0,2.0,5.0,2.0,4.0,2.0,4.0,5.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,2017-12-31 19:11:31,1600.0,900.0,2.0,200.0,8,1,US,38.0,-97.0
2.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,4.0,1.0,5.0,2.0,5.0,2.0,3.0,2018-02-12 00:22:10,412.0,846.0,5.0,134.0,11,1,US,38.0,-97.0
1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,5.0,3.0,5.0,3.0,1.0,5.0,1.0,5.0,1.0,3.0,2018-05-25 13:56:52,360.0,640.0,22.0,147.0,13,1,US,38.0,-97.0
3.0,3.0,2.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,5.0,2018-06-20 10:12:47,360.0,640.0,12.0,453.0,17,1,US,34.4797,-90.6977
4.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,4.0,5.0,5.0,5.0,3.0,2017-04-10 21:01:47,1280.0,800.0,5.0,182.0,8,1,US,32.7831,-96.8067
5.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,2016-11-13 16:47:11,1366.0,768.0,157.0,247.0,21,1,US,33.986,-80.9972
2.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,2016-06-30 09:05:09,1680.0,1050.0,394.0,222.0,39,1,US,41.3114,-105.5911
3.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,2.0,3.0,1.0,4.0,1.0,5.0,2.0,1.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,2.0,5.0,2017-10-25 09:53:13,1280.0,720.0,30.0,302.0,11,1,US,30.405,-91.1868
5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,5.0,1.0,5.0,3.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,1.0,5.0,2018-02-28 18:19:28,414.0,736.0,3.0,193.0,11,1,US,38.2552,-85.5459
3.0,3.0,5.0,2.0,5.0,2.0,4.0,4.0,1.0,3.0,1.0,5.0,4.0,5.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,1.0,3.0,2016-09-20 20:21:34,1920.0,1080.0,2.0,215.0,12,1,US,42.0334,-88.0834
3.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,4.0,5.0,1.0,5.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,2018-10-11 19:41:52,375.0,812.0,62.0,403.0,5,1,US,39.1653,-86.5264
2.0,3.0,3.0,4.0,4.0,3.0,5.0,1.0,5.0,3.0,5.0,3.0,5.0,1.0,5.0,3.0,2.0,5.0,1.0,2.0,5.0,5.0,4.0,5.0,5.0,2016-03-14 18:05:56,1360.0,768.0,2.0,125.0,3,1,US,38.188,-85.8365
3.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2018-07-15 11:02:15,1536.0,864.0,41.0,196.0,15,1,US,43.2144,-77.7125
